"","Contains fear","excitement"
"typically.7",0.259901732206345,0.740098237991333
"u.s.14",0.328023642301559,0.671976327896118
"university.11",0.169720247387886,0.83027970790863
"upload.2",0.189169317483902,0.81083071231842
"utilized.1",0.366770565509796,0.633229494094849
"versions.4",0.716555535793304,0.283444494009018
"warned.8",0.862492322921753,0.137507632374763
"weakened",0.461339205503464,0.538660824298859
"website.9",0.115507781505585,0.884492218494415
"weekly.3",0.242726430296898,0.757273614406586
"wellness.1",0.263157308101654,0.736842691898346
"widening",0.258150011301041,0.741849958896637
"worst.1",0.940047144889832,0.059952836483717
"X..",0.397667914628983,0.60233211517334
"accelerate.4",0.0321550890803337,0.967844903469086
"access.24",0.0948088467121124,0.90519118309021
"access.amid",0.563085377216339,0.436914682388306
"accompany.1",0.211624503135681,0.788375437259674
"accountability.3",0.472517818212509,0.527482211589813
"accurate.4",0.103140346705914,0.896859645843506
"achieve.5",0.017633855342865,0.982366144657135
"acknowledge",0.685634136199951,0.314365863800049
"acknowledging",0.814452350139618,0.185547649860382
"action.5",0.108459636569023,0.891540348529816
"adapted",0.463381230831146,0.536618769168854
"additional.7",0.305481314659119,0.694518685340881
"additionally.4",0.201740175485611,0.798259854316711
"address.7",0.494214326143265,0.505785644054413
"addressing.4",0.165684431791306,0.834315538406372
"adhere",0.218016415834427,0.781983613967896
"advance.4",0.0122657148167491,0.987734258174896
"advances.7",0.0219006165862083,0.978099346160889
"advancing.4",0.0178219489753246,0.982178032398224
"advise",0.0446458160877228,0.955354154109955
"advisory",0.568691492080688,0.431308567523956
"agree.6",0.213389158248901,0.786610841751099
"agricultural",0.281341195106506,0.718658745288849
"ai.56",0.144244596362114,0.85575544834137
"algorithms.10",0.498564571142197,0.501435458660126
"aligned.1",0.250887483358383,0.749112486839294
"alter.2",0.551153957843781,0.448846012353897
"analysis.16",0.585486829280853,0.414513140916824
"appears.5",0.182278677821159,0.817721307277679
"application.7",0.142250686883926,0.857749283313751
"applications.19",0.325066566467285,0.674933433532715
"applied.3",0.225614711642265,0.774385273456573
"applying.3",0.294742852449417,0.705257177352905
"approach.18",0.0246334839612246,0.975366532802582
"approaching.2",0.0171612054109573,0.982838809490204
"artificial.45",0.270759344100952,0.729240715503693
"assessments",0.496183812618256,0.503816187381744
"availability.1",0.0904418006539345,0.909558176994324
"base.4",0.291722595691681,0.708277404308319
"based.31",0.206127613782883,0.793872356414795
"belief.3",0.0681777596473694,0.931822240352631
"bend",0.343009799718857,0.656990170478821
"beneficiaries.1",0.102881789207458,0.897118210792542
"benefit.10",0.102280206978321,0.89771980047226
"benefits.13",0.104741334915161,0.895258605480194
"bias.5",0.938934326171875,0.0610656850039959
"biases.4",0.360382914543152,0.639617025852203
"bill.6",0.233090564608574,0.76690936088562
"boosting.1",0.0100824292749166,0.989917635917664
"born.2",0.158606022596359,0.841393947601318
"breakthroughs.2",0.0954375118017197,0.904562473297119
"broadly.4",0.104042962193489,0.895957052707672
"browser.4",0.207837626338005,0.792162418365479
"build.25",0.10576368868351,0.894236326217651
"built.10",0.109302751719952,0.890697240829468
"care.5",0.321895182132721,0.678104817867279
"caution.3",0.857002556324005,0.142997473478317
"centered",0.432242095470428,0.567757844924927
"challenges.7",0.868561208248138,0.131438821554184
"change.18",0.308197170495987,0.691802859306335
"changed.3",0.534871220588684,0.465128749608994
"channels",0.169812753796577,0.830187201499939
"chatgpt.32",0.402643471956253,0.597356557846069
"chrome",0.126176506280899,0.873823523521423
"circumstance",0.152301102876663,0.847698926925659
"civil",0.174869105219841,0.825130939483643
"climate.2",0.475862562656403,0.524137437343597
"collaboration.7",0.219507306814194,0.780492722988129
"collaboratively",0.215945586562157,0.784054458141327
"collaborators.1",0.191506803035736,0.808493196964264
"collecting.1",0.217166230082512,0.782833755016327
"combined.2",0.33945295214653,0.660547018051147
"commercialize",0.154577195644379,0.845422804355621
"commitment.2",0.0735877230763435,0.926412284374237
"committed.4",0.153253436088562,0.846746623516083
"committee.5",0.335875749588013,0.664124310016632
"communicate.2",0.189770892262459,0.810229063034058
"communication.5",0.490905970335007,0.509093999862671
"communities.2",0.184229210019112,0.815770745277405
"companies.32",0.236355289816856,0.763644695281982
"complex.11",0.279842883348465,0.720157086849213
"compliance.5",0.576713502407074,0.423286527395248
"concerns.15",0.961028695106506,0.0389712490141392
"concerted",0.178545221686363,0.821454763412476
"conduct.4",0.0814838260412216,0.918516218662262
"confined",0.455202907323837,0.54479706287384
"conflict.1",0.907989203929901,0.0920107960700989
"consent",0.150527879595757,0.849472105503082
"consequences.2",0.789624273777008,0.210375681519508
"considerations.3",0.48465895652771,0.51534104347229
"consistent",0.447642385959625,0.552357614040375
"context.6",0.443203836679459,0.556796133518219
"contextually.1",0.492075204849243,0.507924795150757
"continual",0.337360322475433,0.662639677524567
"continually",0.219754338264465,0.780245661735535
"continuous.2",0.275867193937302,0.724132776260376
"cookies.5",0.159612014889717,0.840387940406799
"coordinating",0.0605559907853603,0.939444005489349
"core.5",0.199051931500435,0.800948083400726
"countries.6",0.211192235350609,0.788807809352875
"create.30",0.073011726140976,0.926988244056702
"created.15",0.147815331816673,0.852184653282166
"creation.6",0.0275801792740822,0.972419798374176
"critical.8",0.749924957752228,0.250075042247772
"current.14",0.259396374225616,0.740603566169739
"curve.3",0.1441999822855,0.855800032615662
"damaging",0.965299129486084,0.034700870513916
"data.44",0.422135710716248,0.577864229679108
"date.5",0.273940354585648,0.726059675216675
"days.15",0.215747073292732,0.784252941608429
"define.1",0.500445246696472,0.499554723501205
"delivered.11",0.239449620246887,0.760550379753113
"design.14",0.153361767530441,0.846638202667236
"desired.1",0.444252163171768,0.555747807025909
"develop.14",0.0738242492079735,0.926175773143768
"developed.11",0.101111389696598,0.898888647556305
"developing.12",0.097699910402298,0.902300119400024
"development.22",0.0816031396389008,0.918396830558777
"developments.6",0.116682134568691,0.883317887783051
"digital.25",0.151243850588799,0.84875613451004
"disease.2",0.977513909339905,0.0224861446768045
"distribution.1",0.621227264404297,0.378772705793381
"downsides",0.857161700725555,0.142838299274445
"dozens.2",0.207597091794014,0.792402923107147
"drawn.3",0.324396461248398,0.67560350894928
"drive.9",0.0362800620496273,0.963719964027405
"drought",0.424511730670929,0.575488328933716
"earlier.10",0.401115477085114,0.598884582519531
"easy.14",0.127169191837311,0.872830808162689
"economies.2",0.293829143047333,0.706170856952667
"edge.6",0.118589788675308,0.881410241127014
"effective.6",0.330107301473618,0.66989266872406
"email.13",0.3523810505867,0.647619009017944
"emerging.9",0.050627876073122,0.949372053146362
"engage.4",0.0776474997401237,0.922352492809296
"engaged",0.169377058744431,0.830622911453247
"engagement",0.033775307238102,0.966224670410156
"engages.1",0.227091431617737,0.772908568382263
"ensure.13",0.0789102464914322,0.921089768409729
"equitable.1",0.239518284797668,0.760481715202332
"equity.2",0.0961070284247398,0.903892993927002
"error.3",0.938004910945892,0.061995055526495
"essential.3",0.101970098912716,0.898029923439026
"established.3",0.147394642233849,0.852605402469635
"establishing",0.169810369610786,0.830189645290375
"estimations",0.464487046003342,0.535512983798981
"ethical.7",0.458370596170425,0.541629433631897
"ethics.4",0.238858252763748,0.761141777038574
"evidence.4",0.300913482904434,0.699086546897888
"evolve.3",0.0382300466299057,0.961769938468933
"evolving.6",0.0473722107708454,0.952627837657928
"exercised.1",0.1664729565382,0.833527088165283
"existing.6",0.301341265439987,0.698658764362335
"experience.16",0.0394052900373936,0.960594713687897
"experts.23",0.16880165040493,0.831198334693909
"exploring.3",0.192847102880478,0.807152926921844
"extent.3",0.144535690546036,0.855464279651642
"facets",0.414001792669296,0.585998177528381
"facilitated",0.312392562627792,0.687607407569885
"fair.3",0.0832779705524445,0.916722059249878
"farmers",0.212047889828682,0.787952125072479
"fashion",0.0799543559551239,0.920045614242554
"firefox",0.263908863067627,0.736091136932373
"fit.2",0.0787418410181999,0.921258151531219
"focus.14",0.2008026689291,0.799197316169739
"focused.17",0.227190479636192,0.772809505462646
"footing",0.175781548023224,0.824218451976776
"force.8",0.145899474620819,0.854100525379181
"forward.7",0.0922130644321442,0.907786965370178
"foundation.3",0.0843786895275116,0.915621340274811
"foundation.s",0.206570640206337,0.793429374694824
"foundation.s.1",0.284737378358841,0.715262651443481
"function..5",0.119211785495281,0.880788207054138
"fundamental.2",0.277233570814133,0.72276645898819
"fundamentally.2",0.487002819776535,0.512997210025787
"future.23",0.114701509475708,0.885298490524292
"gains.3",0.345937430858612,0.654062569141388
"gap.5",0.353786200284958,0.646213829517365
"gaps.3",0.336340606212616,0.663659453392029
"gates.2",0.59996885061264,0.40003114938736
"genetic.2",0.0470826551318169,0.952917397022247
"geographies",0.29379677772522,0.706203162670135
"global.28",0.228605762124062,0.771394193172455
"goals.2",0.351422190666199,0.648577809333801
"governments.6",0.29368656873703,0.706313490867615
"gradually.2",0.12822450697422,0.871775448322296
"grantees",0.0978938266634941,0.902106165885925
"grantmaking",0.207741320133209,0.792258739471436
"grants",0.0921732857823372,0.907826662063599
"grounded.1",0.389633625745773,0.610366404056549
"guard.3",0.293098092079163,0.706901907920837
"guided.2",0.236879900097847,0.763120055198669
"guidelines.2",0.282817453145981,0.717182517051697
"guides",0.263330042362213,0.736669898033142
"harness.6",0.303207546472549,0.696792423725128
"health.10",0.158442690968513,0.841557323932648
"healthy.2",0.202864930033684,0.797135055065155
"historically",0.582278370857239,0.417721658945084
"horizon",0.257778465747833,0.742221593856812
"human.29",0.14178378880024,0.858216166496277
"identification",0.22509491443634,0.77490508556366
"imagine.3",0.12086646258831,0.879133522510529
"impact.18",0.0929397717118263,0.907060265541077
"impacts",0.390037626028061,0.609962344169617
"implement.2",0.248530358076096,0.751469671726227
"implemented.7",0.046782374382019,0.953217625617981
"importance.4",0.344362616539001,0.655637383460999
"improve.16",0.183038905262947,0.816961050033569
"improvement.3",0.218387573957443,0.781612455844879
"inadvertently.2",0.865051507949829,0.134948506951332
"inception.3",0.470336496829987,0.529663562774658
"including.31",0.176631510257721,0.823368489742279
"inclusive.1",0.267132788896561,0.732867181301117
"inclusivity.1",0.0385995358228683,0.96140044927597
"inclusivity.low",0.147840067744255,0.852159976959229
"income.3",0.534776747226715,0.46522319316864
"increasing.3",0.213799133896828,0.786200940608978
"increasingly.4",0.16960109770298,0.830398857593536
"industry.35",0.184479251503944,0.815520763397217
"inequalities.1",0.530361831188202,0.469638168811798
"inequitably",0.444502353668213,0.555497586727142
"inequities",0.694167494773865,0.305832535028458
"inequity",0.706931591033936,0.293068379163742
"inform",0.264301419258118,0.735698580741882
"information.26",0.436415165662766,0.563584864139557
"informed.5",0.394165635108948,0.605834364891052
"infrastructure.4",0.233772292733192,0.766227662563324
"inherent.1",0.647234618663788,0.352765381336212
"initial.1",0.215056657791138,0.784943342208862
"innovation.17",0.0148340919986367,0.985165953636169
"innovations.3",0.287482380867004,0.712517559528351
"insights.12",0.0656323432922363,0.934367656707764
"install",0.34575891494751,0.654241144657135
"intelligence.46",0.185740783810616,0.814259231090546
"intended.3",0.412846595048904,0.587153434753418
"intentional",0.409509927034378,0.590490102767944
"intentionally",0.583232223987579,0.416767776012421
"internal.5",0.554536163806915,0.445463865995407
"intractable.1",0.887252032756805,0.112747959792614
"introducing.1",0.103005409240723,0.896994531154633
"invest.9",0.24647730588913,0.753522753715515
"invested.1",0.38320779800415,0.61679220199585
"involve.3",0.0573859736323357,0.942614018917084
"involved.8",0.0752665624022484,0.924733459949493
"keeping.6",0.523569643497467,0.476430386304855
"lack.4",0.90274965763092,0.097250334918499
"landscape.4",0.189678505063057,0.810321509838104
"language.24",0.332549065351486,0.667450904846191
"languages.6",0.531977951526642,0.468022048473358
"laws.4",0.514687597751617,0.485312432050705
"learn.13",0.222254559397697,0.777745366096497
"learning.15",0.255603104829788,0.744396924972534
"left.6",0.320393800735474,0.679606139659882
"legal.9",0.289799630641937,0.710200309753418
"leverage.7",0.603649377822876,0.396350622177124
"leverages.3",0.590070903301239,0.409929066896439
"life.17",0.0578188449144363,0.942181169986725
"limitations.5",0.861022293567657,0.138977691531181
"limited.6",0.755517244338989,0.244482755661011
"live.9",0.136540398001671,0.863459587097168
"lives.7",0.0156238954514265,0.984376132488251
"lmics",0.353745967149734,0.646254003047943
"local.4",0.192867040634155,0.8071328997612
"low.11",0.546460390090942,0.45353963971138
"lower.12",0.456944674253464,0.543055295944214
"machine.13",0.237560197710991,0.762439727783203
"maintenance",0.525412678718567,0.474587321281433
"makes.16",0.179765656590462,0.820234358310699
"managed.4",0.418354839086533,0.58164519071579
"map.1",0.21542102098465,0.784579038619995
"march.8",0.452199041843414,0.547800898551941
"marginalized",0.90692526102066,0.0930747836828232
"materials.4",0.33221310377121,0.667786955833435
"matter.8",0.404498249292374,0.595501720905304
"maximizing",0.299157291650772,0.700842678546906
"means.9",0.345924615859985,0.654075384140015
"measure.2",0.0685879364609718,0.931412100791931
"measures.3",0.67157518863678,0.328424781560898
"mechanism.1",0.193371474742889,0.806628465652466
"medical.5",0.316306293010712,0.683693766593933
"melinda",0.206724375486374,0.793275594711304
"metrics.2",0.080483503639698,0.919516503810883
"misinformation.7",0.953055739402771,0.0469442196190357
"mission.6",0.26827684044838,0.731723189353943
"misuse.1",0.944912791252136,0.0550871789455414
"mitigate.3",0.61098301410675,0.389016956090927
"mitigating.5",0.621252417564392,0.378747582435608
"models.26",0.118452861905098,0.881547152996063
"moment.5",0.0601983331143856,0.939801633358002
"mrna.1",0.211754605174065,0.788245439529419
"nature.4",0.062678650021553,0.937321305274963
"navigate.2",0.172755435109138,0.827244579792023
"notice.1",0.184048816561699,0.81595116853714
"opportunities.9",0.0937172025442123,0.906282782554626
"opportunity.8",0.0336697064340115,0.966330289840698
"opt.2",0.35676982998848,0.643230140209198
"organization.5",0.172333404421806,0.827666580677032
"organizations.8",0.183366686105728,0.816633343696594
"organized.1",0.196119725704193,0.803880274295807
"outcomes.3",0.0700177773833275,0.92998218536377
"overcome.2",0.339890778064728,0.660109221935272
"oversight.2",0.814317286014557,0.185682713985443
"ownership",0.202303171157837,0.797696828842163
"participating",0.0333532467484474,0.966646730899811
"partners.4",0.138169497251511,0.861830532550812
"partnership.3",0.1673374325037,0.832662582397461
"partnerships.3",0.155595079064369,0.844404935836792
"patterns.4",0.43383452296257,0.566165447235107
"people.32",0.128222957253456,0.871777057647705
"perceptions",0.858838379383087,0.141161650419235
"perpetuate.1",0.337947160005569,0.662052810192108
"perpetuating",0.608429789543152,0.391570270061493
"person.11",0.153538376092911,0.846461653709412
"personal.15",0.498223274946213,0.501776695251465
"perspective.4",0.242986276745796,0.757013738155365
"philanthropies",0.12551948428154,0.874480485916138
"platforms.18",0.243689626455307,0.756310403347015
"policy.21",0.626471519470215,0.373528510332108
"poor.2",0.813108801841736,0.186891213059425
"populations",0.165273442864418,0.834726572036743
"portions",0.226709932088852,0.77329009771347
"poses.3",0.273780018091202,0.726220011711121
"potential.32",0.287895441055298,0.712104558944702
"poverty",0.920388400554657,0.0796115845441818
"power.22",0.112105578184128,0.887894451618195
"powerful.18",0.10874342918396,0.89125657081604
"practical.5",0.275895923376083,0.724104106426239
"practice.1",0.169676005840302,0.830323994159698
"pre.2",0.202068164944649,0.797931790351868
"primary.1",0.160978853702545,0.839021146297455
"principles.6",0.311884969472885,0.688115000724792
"privacy.12",0.738986611366272,0.261013388633728
"private.2",0.547099590301514,0.452900439500809
"proceed",0.0255321692675352,0.974467813968658
"proceeding",0.0382314771413803,0.961768507957458
"production.3",0.233560383319855,0.766439616680145
"productive.3",0.186207205057144,0.813792824745178
"program.9",0.19614066183567,0.803859353065491
"progress.4",0.0505674816668034,0.949432492256165
"promote.2",0.0106104090809822,0.989389538764954
"propagate",0.893124163150787,0.106875814497471
"properly",0.315792053937912,0.684207916259766
"protection.8",0.349067986011505,0.65093195438385
"provide.17",0.0652588456869125,0.934741139411926
"provided.19",0.131773844361305,0.868226170539856
"public.24",0.164595976471901,0.83540403842926
"purpose.5",0.413443505764008,0.586556494235992
"questions.14",0.462594985961914,0.537405014038086
"rapid.10",0.764622211456299,0.235377818346024
"rates.3",0.274056136608124,0.725943863391876
"reach.5",0.131489276885986,0.868510723114014
"real.30",0.127862155437469,0.872137904167175
"realized.4",0.180499538779259,0.81950044631958
"realizing.2",0.0875155106186867,0.912484467029572
"realm.1",0.325614720582962,0.674385190010071
"reason.4",0.203553378582001,0.796446621417999
"reasons.3",0.668633580207825,0.331366449594498
"recently.18",0.18478424847126,0.815215706825256
"recognize",0.087130181491375,0.912869870662689
"recognizing",0.080883115530014,0.919116914272308
"record.2",0.110474854707718,0.88952511548996
"reduction.3",0.66725480556488,0.332745224237442
"refined",0.50744903087616,0.49255096912384
"reflecting",0.31617072224617,0.683829307556152
"regain",0.540924906730652,0.459075152873993
"regions",0.350661337375641,0.649338603019714
"regularly",0.207944393157959,0.792055606842041
"regulations.6",0.352425575256348,0.647574484348297
"reinforce.1",0.302344292402267,0.69765567779541
"relates.1",0.313837766647339,0.686162173748016
"relevant.9",0.252362877130508,0.747637093067169
"reliable.5",0.111962258815765,0.88803768157959
"representations",0.373939126729965,0.626060843467712
"represented.2",0.201475650072098,0.79852432012558
"requires.4",0.482711881399155,0.517288148403168
"research.25",0.313726156949997,0.686273872852325
"resistant.1",0.929196953773499,0.0708030313253403
"resource.2",0.320990234613419,0.679009735584259
"responsible.7",0.555311918258667,0.444688081741333
"responsibly.1",0.228605926036835,0.771394073963165
"responsibly.we",0.328394383192062,0.671605587005615
"revolution.6",0.0464410744607449,0.953558921813965
"risk.23",0.951085150241852,0.0489148423075676
"risks.21",0.254584103822708,0.745415925979614
"role.7",0.200968369841576,0.799031615257263
"safari",0.585881292819977,0.414118677377701
"safe.7",0.483402818441391,0.516597211360931
"saved.3",0.336338430643082,0.663661539554596
"scaling",0.446074813604355,0.553925156593323
"scan.1",0.182569578289986,0.817430377006531
"seat.1",0.183909863233566,0.816090166568756
"sector.13",0.348692148923874,0.651307761669159
"security.11",0.667491316795349,0.332508683204651
"security.privacy",0.79430490732193,0.205695062875748
"seeds",0.321142047643661,0.678857922554016
"sensitive.5",0.850834667682648,0.149165347218513
"sequencing",0.844287276268005,0.155712708830833
"serve.5",0.457249850034714,0.542750120162964
"set.16",0.217888548970222,0.782111465930939
"sets.6",0.149774327874184,0.850225687026978
"settings.4",0.395691901445389,0.604308068752289
"shape.1",0.310454666614532,0.689545333385468
"share.15",0.114896446466446,0.885103523731232
"shared.8",0.173631593585014,0.826368391513824
"sharing.2",0.10259485244751,0.89740514755249
"significantly.6",0.121923245489597,0.878076791763306
"site.9",0.131840571761131,0.868159472942352
"situations.1",0.513993740081787,0.486006319522858
"smallholder",0.45322123169899,0.546778798103333
"societies",0.75216406583786,0.247835919260979
"society.7",0.26892477273941,0.73107522726059
"solutions.13",0.303028136491776,0.696971833705902
"specific.9",0.467238992452621,0.532761037349701
"speed.9",0.0267832316458225,0.973216772079468
"speeding.3",0.129552006721497,0.870447993278503
"spread.8",0.139331042766571,0.860668957233429
"stakeholders",0.421724945306778,0.5782750248909
"stand.3",0.117991089820862,0.882008910179138
"standards.7",0.159934744238853,0.840065240859985
"standing.1",0.15078316628933,0.849216878414154
"starting.3",0.120592333376408,0.879407703876495
"statistical.1",0.378154724836349,0.621845304965973
"step.10",0.20448511838913,0.79551488161087
"submitting.2",0.555132627487183,0.444867342710495
"subscribe.3",0.380626976490021,0.619373083114624
"support.16",0.0791013985872269,0.920898675918579
"sustainable.2",0.525251626968384,0.474748343229294
"systemic.1",0.512425541877747,0.487574458122253
"systems.22",0.404216557741165,0.595783412456512
"table.1",0.297318309545517,0.702681660652161
"task.5",0.388966143131256,0.611033797264099
"technologies.18",0.322571665048599,0.677428305149078
"technology.45",0.109162256121635,0.890837788581848
"testing.5",0.317718118429184,0.682281851768494
"therapeutics",0.129985854029655,0.870014131069183
"timely.3",0.252820014953613,0.747179925441742
"tool.16",0.355626165866852,0.644373834133148
"tools.27",0.290039598941803,0.709960401058197
"topic.3",0.44528990983963,0.554710030555725
"track.9",0.0716485008597374,0.928351521492004
"tracking.1",0.17718343436718,0.822816610336304
"transformation.3",0.340766131877899,0.659233927726746
"transformational",0.249295935034752,0.750704109668732
"transformative.2",0.261813044548035,0.738186895847321
"transparency.7",0.334607303142548,0.665392637252808
"transparency..given",0.501910269260406,0.498089760541916
"understand.16",0.184866324067116,0.815133631229401
"uneven",0.478173643350601,0.521826326847076
"unintended.1",0.79232919216156,0.20767080783844
"unique.6",0.283023059368134,0.716977000236511
"unsupported",0.905923843383789,0.0940761491656303
"usage.3",0.471314281225204,0.528685688972473
"users.22",0.169158801436424,0.830841183662415
"utilize.2",0.291927009820938,0.708073019981384
"utilizing.3",0.261843055486679,0.738156914710999
"vaccines.2",0.663643538951874,0.336356461048126
"valuesthe",0.254840642213821,0.745159327983856
"variety.5",0.734379410743713,0.265620589256287
"version.7",0.588464796543121,0.411535173654556
"view.7",0.173660218715668,0.826339781284332
"vital.1",0.0237435307353735,0.976256489753723
"we.ve.3",0.40067645907402,0.599323570728302
"widening.1",0.258150011301041,0.741849958896637
"wise",0.220324575901031,0.779675424098969
"world.34",0.156939804553986,0.843060195446014
"ability.9",0.150423631072044,0.849576413631439
"accelerate.5",0.0321550890803337,0.967844903469086
"accelerated.1",0.0221897233277559,0.977810263633728
"acceptance.2",0.0758204832673073,0.924179553985596
"access.25",0.0948088467121124,0.90519118309021
"actual.2",0.160764589905739,0.839235424995422
"address.8",0.494214326143265,0.505785644054413
"advance.5",0.0122657148167491,0.987734258174896
"advanced.15",0.0635812729597092,0.936418771743774
"ai.57",0.144244596362114,0.85575544834137
"alexis",0.270283341407776,0.729716658592224
"allowing.5",0.0222059190273285,0.977794110774994
"analytics.4",0.423635512590408,0.576364457607269
"announced.14",0.0627148225903511,0.937285184860229
"annual.5",0.216956630349159,0.783043384552002
"applications.20",0.325066566467285,0.674933433532715
"approaches.4",0.0194848105311394,0.980515241622925
"architecture.7",0.226714208722115,0.773285806179047
"arm.4",0.215439736843109,0.784560263156891
"assemble",0.106749549508095,0.893250465393066
"availability.2",0.0904418006539345,0.909558176994324
"azure.5",0.310978531837463,0.689021468162537
"bablani",0.29775995016098,0.70224004983902
"bandwidth",0.253004789352417,0.746995210647583
"base.5",0.291722595691681,0.708277404308319
"based.32",0.206127613782883,0.793872356414795
"benefits.14",0.104741334915161,0.895258605480194
"björlin",0.333243042230606,0.666756987571716
"block.1",0.395957440137863,0.604042530059814
"blueprint.1",0.436473399400711,0.563526570796967
"bottlenecks",0.915926218032837,0.0840737968683243
"building.21",0.0348668582737446,0.965133130550385
"built.11",0.109302751719952,0.890697240829468
"capabilities.14",0.431100308895111,0.568899691104889
"center.13",0.201381132006645,0.798618853092194
"ceo.26",0.199793115258217,0.8002068400383
"challenges.8",0.868561208248138,0.131438821554184
"change.19",0.308197170495987,0.691802859306335
"charge.1",0.074689507484436,0.925310432910919
"chip.6",0.250544965267181,0.749455034732819
"circumstances.1",0.178655162453651,0.82134485244751
"class.3",0.398966103792191,0.601033866405487
"cloud.11",0.19246506690979,0.80753493309021
"cluster.4",0.744894623756409,0.255105346441269
"collaborations",0.275840073823929,0.724159955978394
"combine",0.24321973323822,0.756780326366425
"combined.3",0.33945295214653,0.660547018051147
"combining.3",0.189040318131447,0.810959696769714
"command",0.351207584142685,0.648792386054993
"commission.6",0.166498005390167,0.833501935005188
"companies.33",0.236355289816856,0.763644695281982
"company.34",0.143475711345673,0.856524348258972
"company.s.10",0.23398020863533,0.766019761562347
"company.s.11",0.334879517555237,0.665120482444763
"compared.6",0.352081477642059,0.647918462753296
"competition.4",0.0849023088812828,0.915097653865814
"compromising",0.610959589481354,0.389040410518646
"compute.5",0.469938367605209,0.530061662197113
"computer.19",0.218746080994606,0.781253933906555
"computex.2",0.399772703647614,0.600227296352386
"computing.6",0.281509160995483,0.718490839004517
"conditions.3",0.436517030000687,0.563482880592346
"conduct.5",0.0814838260412216,0.918516218662262
"connection.1",0.100997969508171,0.899002075195312
"consumer.7",0.304033935070038,0.695966005325317
"consumption.2",0.0927629321813583,0.90723705291748
"contacts",0.442921817302704,0.557078123092651
"copies",0.212955817580223,0.787044167518616
"core.6",0.199051931500435,0.800948083400726
"corporate.9",0.642531037330627,0.357468962669373
"corporation",0.413143783807755,0.586856186389923
"countries.7",0.211192235350609,0.788807809352875
"cpu.1",0.316569596529007,0.683430433273315
"created.16",0.147815331816673,0.852184653282166
"creation.7",0.0275801792740822,0.972419798374176
"customize.1",0.341312825679779,0.658687174320221
"data.45",0.422135710716248,0.577864229679108
"datasets.1",0.409792810678482,0.590207159519196
"date.6",0.273940354585648,0.726059675216675
"defects.1",0.94102281332016,0.0589771755039692
"delivered.12",0.239449620246887,0.760550379753113
"delivering.5",0.0420785471796989,0.95792144536972
"demands.1",0.61336874961853,0.38663125038147
"deployment.1",0.814404606819153,0.185595437884331
"design.15",0.153361767530441,0.846638202667236
"detailed.4",0.58386492729187,0.416135132312775
"developers.9",0.1172786206007,0.882721364498138
"development.23",0.0816031396389008,0.918396830558777
"dgx.2",0.33129808306694,0.668701946735382
"digital.26",0.151243850588799,0.84875613451004
"disclaims",0.844891905784607,0.155108094215393
"discuss.7",0.44325664639473,0.556743383407593
"download.5",0.146348923444748,0.85365104675293
"economic.12",0.320528566837311,0.679471433162689
"economy.10",0.29837292432785,0.70162707567215
"efficiency.8",0.678431928157806,0.321568071842194
"eliminate.1",0.851957261562347,0.148042753338814
"enable.6",0.153929755091667,0.846070230007172
"enables.2",0.545555651187897,0.454444348812103
"engines.4",0.122476741671562,0.877523243427277
"enhancements.2",0.0403478853404522,0.959652125835419
"enterprise.11",0.0121205607429147,0.987879395484924
"era.13",0.310061484575272,0.689938545227051
"events.9",0.0695134922862053,0.930486559867859
"exaflop",0.39031919836998,0.609680831432343
"exchange.7",0.368987262248993,0.631012737751007
"existing.7",0.301341265439987,0.698658764362335
"expand.3",0.0731695517897606,0.926830470561981
"expands.1",0.0691224038600922,0.93087762594223
"expectations.6",0.130450844764709,0.869549095630646
"expected.6",0.201993495225906,0.798006534576416
"explore.7",0.0975433140993118,0.902456641197205
"exploring.4",0.192847102880478,0.807152926921844
"factors.4",0.404307812452316,0.595692157745361
"feature.8",0.104519501328468,0.895480453968048
"features.11",0.0876630768179893,0.912336945533752
"file.6",0.336410254240036,0.663589775562286
"filed.2",0.436896026134491,0.563103914260864
"files.1",0.439332485198975,0.560667514801025
"form.11",0.138275682926178,0.861724317073822
"forward.8",0.0922130644321442,0.907786965370178
"founder.13",0.132524132728577,0.867475867271423
"founding.1",0.10619030892849,0.893809676170349
"frameworks",0.262780547142029,0.737219452857971
"frontier",0.237132057547569,0.76286792755127
"fueling.1",0.023519666865468,0.9764803647995
"future.24",0.114701509475708,0.885298490524292
"gain.4",0.0816708207130432,0.918329179286957
"gaming.3",0.117945402860641,0.882054626941681
"generation.9",0.199958547949791,0.800041496753693
"generative.36",0.151915803551674,0.848084211349487
"giant.7",0.114513896405697,0.8854860663414
"girish",0.557694017887115,0.442305982112885
"global.29",0.228605762124062,0.771394193172455
"google.24",0.202826127409935,0.797173917293549
"gpu.3",0.200619503855705,0.799380540847778
"gpus.6",0.267851620912552,0.732148408889771
"grace",0.0687109157443047,0.93128913640976
"grade.2",0.388596206903458,0.611403822898865
"graphics.5",0.241324201226234,0.758675813674927
"grow.9",0.10478613525629,0.895213842391968
"growth.11",0.049640629440546,0.950359344482422
"guarantees",0.250264823436737,0.749735176563263
"helios",0.187191992998123,0.812807977199554
"hereof",0.237412437796593,0.762587547302246
"hopper",0.268237829208374,0.731762170791626
"https.2",0.143683642148972,0.856316328048706
"huang.3",0.202676638960838,0.797323405742645
"hyperscalers.1",0.0583167895674706,0.941683232784271
"ignited.1",0.419460833072662,0.580539166927338
